comment,kebijakan,sentiment
ampun ampun mikir napa bu kami ini rakyat merdeka apa belum di tanah sendiri serba bayar air aja beli mikir bu kami nga sekaya bapak ibu disana tdd duit tdd duit mikir bu gimana caranha cari uang selain malakin rakyat sendiri kalian di bayar nga gratis,ppn_12_persen,negatif
berita yg bagusbu srimulyono hebatmakan gratis butuh anggarannyicil bunga utang juga butuh anggaranmensejahtrakan pejabat juga butuh anggaranterimakasih warga 58 anda semua hebat,ppn_12_persen,negatif
peres terus keringat rakyat kecil sampai tinggal tulang,ppn_12_persen,positif
bagus pak boworakyatmu udah hidup mapan semua,ppn_12_persen,positif
anak didik imf dijadikan menkeu,ppn_12_persen,positif
kalo bisa pajak di naikan 99 saja 1 nya buat makan  kerja rodi,ppn_12_persen,negatif
sakitnya tu saat rakyat kecil dikenakan ppn 12 orang kaya mlh dikasi tax amnesty,ppn_12_persen,negatif
bajingan mmg pemerintah ini apalagi sri mulyani taunya cuma naikan pajak sama mainin suku bunga aja rakyat dihimpit sampai mati sekalipun gak peduli dia,ppn_12_persen,negatif
rakyat bisa apah pejabat msih bisa idup enakawas disuru pndah negara sama yg pro pemerintah,ppn_12_persen,negatif
lg nunggu gaji umr 2025 naikengga,ppn_12_persen,positif
sri mulyani lintah darat bagi rakyat kecil  sri mulyani lintah darat,ppn_12_persen,positif
turunkan menkeu naikkan tagar turunkan menkeu,ppn_12_persen,negatif
hasil pajak nya bisa di transparansi kah,ppn_12_persen,positif
yang harus diturunkan itu gaji para dewan hukum mati juga para koruptor atau dimiskinkan dulubaru ppn naik begitu pula pendapatan rakyatnegara dengan jumlah padat penduduk tinggi apbn mereka sehat karena minim korupsi,ppn_12_persen,negatif
ppn 12 ini ridiculous membuat indonesia yg tertinggi di asia tenggara pd saat rakyat indonesia banyak yg merana hal ini absolutely tdk boleh terjadi apalagi tdk seperti banyak negara lain pemerintah indonesia tdk hadir untuk rakyat subsidi terus dikurangi dg alasan tdk tepat sasaran,ppn_12_persen,positif
rakyat kecil bisa apa,ppn_12_persen,netral
apa gunanya kenaikan ppn klo dana yang dikorupsi juga ikutan naik,ppn_12_persen,negatif
emmmm mohon maaf yah meskipun sektor tertentu ngga kena pajak dan dikecualikan menurut anda harga kebutuhan pokok ngga akan naik,ppn_12_persen,negatif
kalau beki suku cadang motorjadi mahal dong,ppn_12_persen,netral
lucu yang menjadi ukuran keberhasilan pemerintah adalah perbanyak subsidi dan belanja apbn ya beban ke rakyat beeuh apbn 80 sumber dari pajak,ppn_12_persen,negatif
menaikan ppn itu seperti pantun sekali mendayung 2  3 pulau terlampaui  maknanya selain menyelesaikan carut marut ekonomi akibat si mulyono dengan cara instant sekaligus menyamarkan kegiatan pencucian uang oleh kelompok mulyono hahaha,ppn_12_persen,positif
tolak ppn 12pajak terbukti hanya menambah koruptor dinegeri ini,ppn_12_persen,negatif
klo kerakyat kecil tegaaasssdd,ppn_12_persen,netral
pilpres 2024 aku nyoblos anies baswedan  setidaknya aku tidak menyesal dengan pilihan ku,ppn_12_persen,negatif
semoga menteri kabinet yang baru benar mengerti permasalahan sesuai bidang yang diemban kalau mereka mengerti akan bisa berjalan menyelesaikan masalah dan bukan malah menambah masalah dan beban ke rakyat dengan aturan yang menyulitkan dan kegaduhan2 yang tidak penting terutama dibidang perdagangan dan perekonomian karena saat ini kondisi pasar sepi luar biasa dan daya beli sangat lemah tinjau saja aturan perijinan berbasis oss kalau kondisi perekonomian lagi baik2 saja saya pikir oss yang berintegrasi dengan esetifikasi bpom itu sangat bagus namun disaat kondisi seperti ini pengurusan perijinan yang bertele2 dan butuh persyaratan sop yang sangat2 banyak sebagai persyaratan perijinan berusaha sangat bertentangan dengan komitmen pemerintah dalam menggairahkan dunia usaha terutama ukm usaha mikro dunia usaha sudah pusing mikir untuk bisa bertahan hidup berikanlah kemudahan dalam perijinan dan laporan perpajakan yang rumit mohon ijin pemerintah bisa mempelajari dan mengkaji kembali semua aturan baru permohonan ijin yang berbasis pada oss apakah tidak sebaiknya ditunda dulu dengan memberlakukan tata cara sebelumnya yang lebih simpel namun tetap dalam pengawasan lembaga dan instansi terkait,ppn_12_persen,negatif
11 naik 1 menjadi 111111 menjadi 12  kenaikanya 99  ppn 11 menjadi 12 sebenarnya kenaikanya 99,ppn_12_persen,negatif
seharusnya pajak untuk orang kaya dinaikkan,ppn_12_persen,netral
ibarat seperti menginjak injak kepala rakyat indonesia yang sedang tertidur pulas,ppn_12_persen,positif
halah kebutuhan pokok panggah naik la dinggo tuku pulsa opo nek ra diundakne,ppn_12_persen,negatif
bu sriii yang terhormat apakah tidak ada cara lain untuk mendapatkan devisa negara atau pendapat negara selain menaikkan tax semua menteri bisa klu menerapkan kebijakan ini ini sih cara kebijakan kolonial menarik iuran dengan paksaan atau ketidaktahuan sadarlah perang dunia lll di depan mata,ppn_12_persen,positif
gimmick pro sama rakyatmalah naik 12pak prabowo gmn tanggapan mu fufufafa gmn karna mentri mu gemuk karna makan siang gratiskarna hutang ikn mandek g da investor,ppn_12_persen,negatif
bukan solusi untuk naikkan apbn bos dgn naikkan pajak sedangkan para koruptor pajak makin menjadi2  masyarakat dibodoh bodohi,ppn_12_persen,negatif
maksud dari srimulyani untuk menyehatkan kantong pejabat,ppn_12_persen,netral
pajak itu wajib untuk pembangunan asal tidak bocor sesuai peruntukan dan perlu sosialisasi untuk wp,ppn_12_persen,netral
ppn naik maka beban rakyat makin berat contoh beli sabun cuci baju akan naik harganya semua bahan baku untuk pembuatan sabun cucinya akan naik harganya akibat ppn naik tinta warna kemasan plastiknya untuk sabun cuci akan naik harganya akibat ppn naik harga sabun cucinya pasti akan naik drastis akibat gabungan ppn naik tadi pasta gigi juga sama akan naik harganya dll belum lagi kenaikan umr pekerjanya makin berat beban yg ditanggung rakyat zaman mulyono dan wowo berkuasa kacau balau wowo buktikan dirimu baik jangan jadi macan ompong yg sudah tua kau naikan pajak naikan hutang negara demi makan gratis pikirkan beban ini,ppn_12_persen,negatif
58 resiko demokrasi dan memilih pemimpin dgn pemilu1 suara pemilu anak sma gak bisa perkalian sama bobotnya dengan 1 suara orang yg kuliah politik1 suara org gila sama dengan suara org waras kebodohan sistem demokrasi kok di ikuti,ppn_12_persen,negatif
selamat ya kepada seluruh wni kalian sangat beruntung kerana para pemimpin kalian sangat cakap dan kompeten dalam mensejahterahkan hidup kalianindonesia emas 2045 pasti akan tercapai sabar ya,ppn_12_persen,positif
kasian deh kamu si 58 gua sih sebagai non 58 gak keberatan mw ppn naek 12  bahkan sangat setuju,ppn_12_persen,positif
parah banget sih ekonomi lagi lesu lesunya malah dinaik2in pajaknya ga dikasih nafas bgt di negara konoha ini,ppn_12_persen,negatif
ini lah imbas hutang negara menggunungapbn jebol dan gak sehat rakyat diajak patungan bayar hutang negara naikin pajak naikin bpjs dana pensiun wajib dll ngeri2 negara hutang seenak jidat mereka rakyat di ajakin bayar hutang negara apbn katanya masih sehat  kok serba naik makanya hutang itu yang wajar ibarat pemerintah udah ketagihan pinjol,ppn_12_persen,negatif
kalo kata ortu kita sdh  kaya jaman komunis harga2 mahal pajak tinggi  nilai uang rendah kenapa juga bukannya pejabatnya saja yg disuruh prihatin  gajinya dikurangifasilitasnya juga dikurangi jgn rakyat jelata yg harus hidup prihatin terus semua pajak dinaikan terus dari pajak penbelian rmhpajak penjualan rumahpajak penghasilanpajak kendaraan pajak ini pajak itudan anehnya indonesia gak pernah kayayg ada merasa melarat terusknp gak mengaca dr negara luar seperti negara malaysia cm ada zakat saja 25 tp negaranya majumknya indonesia sdh harus menerapkan hukuma mati bagi para koruptorminimal korupsi 2m hukuman mati shg semua yg jd pejabat di pemerintahan wajib berhati2 agar tdk kena hukuman mati jd tdk keenakan seperti skrgmau korupsi trilyunanpun paling parah dihukum seumur hidupremisi remisi paling lama 5thn10thnenak toh hidup di indonesia koruptor besarpun msh hidup nyaman san sentosaknp juga gak di miskinkan saja para koruptor ambil kekayaannya utk pembangunan negara dan koruptornya dihukum mati jd pada takut para koruptor seperti di negara cina koruptor dihukum matiindonesia bukan negara komunis tp apa2 disama ratakan sama rasadan yg di ninanobokan adalah para pejabatanyadan gak ada satupun pemimpin yg berani menerapkan aturan hukuman mati utk para koruptorkasihan para penerus bangsa indonesia semakin hari semakin tercekik dengan semua harga2 yg semakin tingginamun gak punya uang utk membeli krn susah cari kerjaan dinegaranya sendiri shg mereka lebih senang jd tkw di negara org,ppn_12_persen,negatif
pajak naik untuk memenuhi makan siang gratis,ppn_12_persen,negatif
dikasih bansos bernilai rp 300000 dinaikkan pajak 12 persen woou mantap penguasa kalau pemilih apa ya,ppn_12_persen,negatif
joos sekali pajak naik susah kok bertambah bangsa tai kucing,ppn_12_persen,positif
sri mulyono ternyata,ppn_12_persen,netral
ketawa2 lah kalian dari derita kami sekalian aja naik 100 kalian kan punya brogram petani melenial 10 jt 1blnmakan gratis untungkan yg sedikit rugikan yg banyak bisnis negara,ppn_12_persen,negatif
cek hrta dan kekayaan mulyani cobh kpk brni gak,ppn_12_persen,positif
semua itu dalang dari partai  merusak negeri ini kita aja kalau mau menjabat contoh ya jadi walikota wajib punya duit 1milyar kalau uda kepilih elaikora berhak cari cuan balik modal dari itu terapkan ppn belum lagi kerja gak bner korupsi,ppn_12_persen,negatif
bubarkan partai merusak negara ini kalian nih dri dpr mpr mk dpd bupati kades walikota semua kalian hormat nurut apa keinginan  dari partai soalya kalian semua itu dari partai makanya ditekan ke rakyat taik liat aja tahun depan kalau ppn naik banyak pengusaha asing di cikarang karawang usaha kfc mc  burger king akan cabut dari indonesia pengusaha  indonesia gulung tikar serta akan makin banyak pengangguran di tahun depan  makanya ibu kota kalimantan aja suram gak akan mau investasi asing mendirikan di kalimantan karena pajak gede bukan pengusaha untung malah buntung bangkrut sedangkan jaman sekarang aja masuk kerja pake duit mafia  judol narkoba masih ada serta korupsi gak diberantas belum lagi jalan banyak rusak di negri nih dri kota desa sampe plosok taik negeri ini inget tahun 2025 akan terjadi besar besaran demo anarkis yang akan melebihi dari 98  akan  besar besar besaran  banyak berdarah karena keadilan dan kesejahteraan untuk negeri ini pupus gelap gulita semua rata rakyat sulit mencari nafkah,ppn_12_persen,negatif
para pejabat di naikan gajinya agar tidak korupsi justru sebaliknya gaji makin besar mereka merasa akan kebal hukum untuk melakukan korupsi jika ketahuan korupsi hukum bisa di beli rakyat terus di bohongi biar pajak 12 di sahkanpake penjelasan bohong sudah sah mah tetep saja semua kebutuhan rakyat kecil pada naik pajak merusak nilai angka rupiah,ppn_12_persen,negatif
percuma walaupun ppn naik 100 hasil pajak akan dikorupsi pegawai pajak,ppn_12_persen,negatif
ngga ada yg demo ya ppn mau naik 12 gw sih udah muak banget,ppn_12_persen,negatif
usulan saya naikan pajak ppn 900  bagi para pekerja kementrian duit,ppn_12_persen,negatif
usulan saya naikan pajak ppn 99 bagi para pekerja kementrian duit,ppn_12_persen,negatif
ok ppn 12 naik dgn syarat pempusatdaerah hingga ke lurah tanpa  fisilitas negara sembako pensiun asuransi tunjangan apapun hingga mati di tanggung sendiri bukan dari negara ini,ppn_12_persen,negatif
awas caos indonesia merajalela gara gara pemerintah cuek,ppn_12_persen,negatif
astaga naik lo ppn e,ppn_12_persen,negatif
ganti presiden sama aj makin parah nyari kerja susah ekonomi skr ini susah ini bkn nya bantu rakyat mlh peras rakyat,ppn_12_persen,negatif
menjatuhkan rakyat secara perlahandari tahun ke tahun ad aj ulahabukana enk mlah susahini kh yg nmaa merdekahadehhh,ppn_12_persen,negatif
2025gantimenkeu,ppn_12_persen,netral
ayolah pak presiden gebrak2 meja mu balikkan sekalian,ppn_12_persen,negatif
kalau ngisi devisit anggaran dari naiikkan pajak bbm itu orang hutan pun tau memang omon omon,ppn_12_persen,negatif
sosialisasi dulu bru di buat kebijakanjngn paksa masyarakat untk menanggung susahnya akibat pajak,ppn_12_persen,negatif
bukan senewen tapi ngutuk karena janji kampanye prabowo manis kali negara ini kaya raya sumbersumber daya alam melimpah tapi baru sebulan presiden mau naikkan pajak entar lagi naikkan bbm,ppn_12_persen,negatif
tujuan utama dari bernegara itu adalah mensejahterakan rakyat tindakan selama ini melenceng dari uud 45 kekayaan alam di gunakan untuk sebesar besar kemakmuran rakyat,ppn_12_persen,positif
pemerintah ini maksa banget naik pajak masyarakat rela janji fufufafa makan gratis dibatalin biar apbn tidak berat dari pada menaikkan pajak bbm dan lain lain sebenarnya mau membahagiakan rakyat atau memberi peluang ke koruptor siihhh  kenapa uu perampasan aset mandeg yang rakyat tuntut,ppn_12_persen,negatif
ganti sri mulyani yang menyengsarakan rakyat,ppn_12_persen,positif
saya rela bayar pajak mahal kalau pejabatnya berkualitas ini mah darah cuma dimakan curut masih ngisep sumsumnya,ppn_12_persen,negatif
buk sri para pejabat ibu sdh pada punya mobil mewah para anggota dpr pada kaya kenapa gak melakukan pengiritan dengan meniadakan mobil dinas rumah dinas tunjangan tlpn  coba ibu pikir apa gak kasihan dengan rakyat,ppn_12_persen,negatif
apbn belum realisasi tau2 udah korupsi      udah pada di naikin2 aje hadeeeuh amankan dulu para pejabat yg haus2 harta orang udah di kasih tunjangan sama pensiunan apasiihh dzolim sama masyarakat kecil setiap program2 ga ada yg merata bukanya apa2 tapi kasian sama org2 sekitar yg masih banyak kekurangan,ppn_12_persen,negatif
makin banyak utang makin banyak pajak pajak pajak,ppn_12_persen,negatif
pakai standar internasional kocak  pelayanan penegakan hukum dan pembangunan  nya sdh standar internasional blm  ngelindungin masyarakatnya aja gk bisa boro2 mau mensejahterakan duo mulyono dan mulyani memang beda,ppn_12_persen,netral
saya setuju dinaikkanditambah fasilitastunjangan pejabat pemerintah pusatpemda dari sabangmerauke di hilangkandemi sehatnya apbn,ppn_12_persen,negatif
harusnya di rampingkan di dinas2 pemerintah seperti jabatan yg unfaedah kayak wamen  staff khusus yg kayaknya gak ada kerjaan gak jelas mending di hapus karena gaji mereka pakai apbn tau sendirilah  produk yg di keluarkan pemeeintah itu pake modal kecil tp di jual dengan harga tinggi contoh kertas cukai 1 lembar itu yg cukai skm harga melebihi 50 harga rokok ke konsumen padahal itu cuma secuil kertas stnk keetas segitu bayarnya ratusan ribu kominfo sekarang komdigi tower gak bikin tp operator bayar kesanaya klo apbn kurang yg harusnya di pangkas pengeluaran2 gak penting,ppn_12_persen,negatif
ppn naik terus sri mulyani berdalih demi menambah pemasukan negara dan membayar utang negara tetapi dia tidak sadar banyak masyarakat menengah ke bawah yg menjerit akibat dampak ini,ppn_12_persen,negatif
seperti jaman kolonial voc aja pejabat voc belanda yg pada korupt tapi rakyat pribumi yg dinaekin pajaknya mau bangkrutkah negri ini seperti voc perusahaan dagang belanda,ppn_12_persen,negatif
lagi2 rakyat kecil yg jd tumbal kedzoliman pemerintahrakyatnya bnyk yg miskin malah d tambah miskinibarat sprti   orang lg kelaparan trs lu cekek lehernya,ppn_12_persen,negatif
tolak,ppn_12_persen,netral
itu berita good newskaan bangga pajak naek teruuusyg puas pejabat tinggi negara  semua petinggi hukum negara yg skrng berkuasapesimis 1000 kabinet skrng gatot titik,ppn_12_persen,negatif
mulyani mulyani tanglab koroktornya dulu too lu yg menikmati kok rakyat yg kocekik,ppn_12_persen,negatif
gantimenkeu,ppn_12_persen,netral
sre mulyeno tukang ngemtot sama mulyono jadi otak nya miring  keluarga nya udah banyak makan uang upeti haram pajak  jaman sby orng ini buronan kabur,ppn_12_persen,negatif
sre mulyeno tukang ngemtot sama mulyono jadi otak nya miring  keluarga nya udah banyak makan uang upeti haram pajak  jaman sby orng ini buronan kabur,ppn_12_persen,negatif
dampak proyek ikn jokowi  kemana buuzzer bayaran jokowi  akhiirnya kita rame2 ngerasain dampakk nya proyek mangkrak pajak naik dari 10 ke 11 ddan sekarang ke 12 itu karena jokowi ya wajar lah kalo dia di demo krn membuat ssengsara rakyat 7 turunan dampaknya lama loh utk bayar hutang jokowi sampai selesairi sekarang bisa di katakan bangkrut,ppn_12_persen,negatif
dengan kenaikan ppn 12 orang akan malas mengeluarkan uang dimana ekonomi akan semakin terpuruk pemerintah mikir kesana ngga ya,ppn_12_persen,negatif
ppn 12 di paksa naik dan bentar lg tax amnesty jilid 3 sama aja pemerintah meras rakyat duit rakyat yg diperas mau diapain sebenarnya,ppn_12_persen,negatif
